Z05_RES	NAME	typologie_ofs	typologie_binaire	PFNONE	PFOBL	PFGEN	PFPROF	PFMAT	PFPRSF	PFPRSS	PFBAC	PFMAS	PFPHD	PFS	PFPRES	ADO	ADUNE	NADFM	NADHO	NADRET	NADINV	NADOTH	ADM	ADF	AD3PRIM	AD3SEC	AD3TERT	ADD1AGR	ADD2EXT	ADD2BAS	ADD2HEA	ADD2LIT	ADD2IS	ADD2CST	ADD3TRD	ADD3TRS	ADD3ACC	ADD3IT	ADD3FIN	ADD3RE	ADD3PRO	ADD3SUP	ADD3ADM	ADD3EDU	ADD3HC	ADD3SOC	ADD3REC
102	Ossingen-Stammheim	Espace hors influence des centres urbains	N	0.014366463	0.117286858	0.066886481	0.345266133	0.061234103	0.101271785	0.018134715	0.037447009	0.041921809	0.005652379	0.14060292	0.049929345	0.989438107	0.010561893	0.072243346	0.089142374	0.26573722	0.017321504	0.024926067	0.535699197	0.464300803	0.102977062	0.235236701	0.661786237	0.102977062	0	0.05466081	0.011713031	0.070278184	0.007808687	0.090775988	0.183992191	0.015129331	0.042947779	0.030746706	0.049292338	0.003904344	0.050756467	0.040995608	0.050268424	0.059053197	0.062469497	0.045876037	0.007320644
111	Bäretswil-Hittnau	Espace sous influence des centres urbains	N	0.01677895	0.095716283	0.053641795	0.391508834	0.055040041	0.1131308	0.047031905	0.035210372	0.029108936	0.009406381	0.099783907	0.053641795	0.984802432	0.015197568	0.069098278	0.063424519	0.180547112	0.021276596	0.019452888	0.565349544	0.434650456	0.038097437	0.279612099	0.682290464	0.038097437	0.001616255	0.045947818	0.018933272	0.133456477	0.008773955	0.070884322	0.143846687	0.035557608	0.026321866	0.037404756	0.053567305	0.005541445	0.066959132	0.033017779	0.045947818	0.071346109	0.069498961	0.058646964	0.009235742
112	Bubikon	Espace sous influence des centres urbains	N	0.011070111	0.091217712	0.047232472	0.352472325	0.074095941	0.118671587	0.034243542	0.028634686	0.059483395	0.013579336	0.113800738	0.055498155	0.976568405	0.023431595	0.06601159	0.064247921	0.273116654	0.00856639	0.015369111	0.557571177	0.442428823	0.03990878	0.236887115	0.723204105	0.03990878	0	0.038198404	0.015963512	0.103762828	0	0.078962372	0.111459521	0.039623717	0.023945268	0.050741163	0.066419612	0.016248575	0.089509692	0.039053592	0.068415051	0.047605473	0.072976055	0.049600912	0.019669327
113	Dürnten	Espace des centres urbains	U	0.015993382	0.144767682	0.060664553	0.338342755	0.064525024	0.06921274	0.030056528	0.039156211	0.039983455	0.01282228	0.124775955	0.059699435	0.967688679	0.032311321	0.079009434	0.072877358	0.219339623	0.019339623	0.014150943	0.524292453	0.475707547	0.022552255	0.266226623	0.711221122	0.022552255	0.00220022	0.041529153	0.015676568	0.131738174	0.00660066	0.068481848	0.173817382	0.051155116	0.028877888	0.0220022	0.062431243	0.00440044	0.070407041	0.027777778	0.03740374	0.072332233	0.059955996	0.079482948	0.00220022
115.1	Gossau Dorf	Espace sous influence des centres urbains	N	0.011151702	0.132089983	0.055373967	0.379734666	0.069217458	0.096327629	0.038838685	0.009228994	0.032878293	0.012497597	0.113824265	0.048836762	0.975340688	0.024659312	0.060674886	0.077222583	0.26119403	0.008111616	0.016223232	0.554510058	0.445489942	0.016759777	0.286778399	0.696461825	0.016759777	0	0.047299814	0.026815642	0.108007449	0.008566108	0.096089385	0.15679702	0.047299814	0.027188082	0.027188082	0.059217877	0.008566108	0.087523277	0.036871508	0.040595903	0.036499069	0.055493482	0.062942272	0.006331471
115.2	Gossau Grüt-Bertschikon	Espace sous influence des centres urbains	N	0.01075963	0.095545513	0.043253712	0.350548741	0.053582957	0.11017861	0.041962556	0.026468689	0.051646223	0.023455993	0.128039595	0.064557779	0.969311377	0.030688623	0.093562874	0.040419162	0.273952096	0	0.005988024	0.577095808	0.422904192	0.048027444	0.219125214	0.732847341	0.048027444	0	0.033018868	0.003430532	0.109348199	0.010291595	0.063036021	0.135506003	0.048456261	0.007718696	0.04245283	0.066895369	0.003859348	0.104631218	0.038593482	0.067753002	0.066895369	0.067324185	0.040737564	0.010720412
116	Grüningen-Oetwil	Espace sous influence des centres urbains	N	0.016104294	0.148133947	0.071191207	0.320935583	0.049335378	0.105444785	0.025690184	0.031313906	0.039749489	0.010224949	0.127300613	0.054575665	0.971191619	0.028808381	0.070056744	0.061763422	0.240506329	0.02466172	0.008511567	0.518114361	0.481885639	0.017692308	0.233333333	0.748974359	0.017692308	0	0.013846154	0.021282051	0.098974359	0.01	0.089230769	0.128461538	0.043076923	0.024871795	0.032051282	0.075384615	0.006410256	0.070512821	0.04	0.06	0.047435897	0.084871795	0.106923077	0.002051282
117.1	Hinwil Unterdorf	Espace sous influence des centres urbains	N	0.014495518	0.186534427	0.083539958	0.372115201	0.034903681	0.092504291	0.015830631	0.021361816	0.026130078	0.00762922	0.094220866	0.050734312	0.97979798	0.02020202	0.073063973	0.069360269	0.336363636	0.021548822	0.017508418	0.586195286	0.413804714	0.018041237	0.307805596	0.674153166	0.018041237	0	0.034241532	0.027614138	0.153902798	0.02982327	0.062223859	0.17083947	0.023564065	0.026877761	0.032768778	0.055964654	0.030927835	0.07179676	0.057805596	0.035714286	0.016936672	0.050073638	0.054123711	0.005891016
117.2	Hinwil Oberdorf-Hadlikon	Espace sous influence des centres urbains	N	0.005930319	0.106004448	0.034284655	0.398443291	0.065604151	0.083024463	0.035581913	0.029651594	0.052260934	0.010192735	0.122498147	0.056523351	0.963362774	0.036637226	0.07883546	0.090938829	0.25515211	0.017664377	0.016683023	0.552829571	0.447170429	0.022014925	0.277238806	0.700746269	0.022014925	0	0.033208955	0.027985075	0.09141791	0.019776119	0.104850746	0.171641791	0.024626866	0.027985075	0.039552239	0.045522388	0.005970149	0.078731343	0.030597015	0.073880597	0.064925373	0.068656716	0.042164179	0
118.1	Rüti Dorf	Espace des centres urbains	U	0.02379903	0.180990157	0.078595563	0.369766417	0.038930513	0.071103276	0.01895108	0.020273248	0.030850595	0.004701043	0.112971941	0.049067137	0.949454642	0.050545358	0.05613195	0.052407555	0.360734238	0.04868316	0.017557861	0.557595105	0.442404895	0.012444161	0.288130185	0.699425654	0.012444161	0	0.059349075	0.021697511	0.12507977	0.005424378	0.076579451	0.17070836	0.03669432	0.038927888	0.01818762	0.064454371	0.012763242	0.074026803	0.059029994	0.037013401	0.031269943	0.053924697	0.068921506	0
118.2	Rüti Bahnhof-Fägswil	Espace des centres urbains	U	0.027991886	0.164300203	0.043610548	0.388032454	0.065314402	0.062880325	0.012576065	0.031237323	0.038336714	0.012576065	0.097565923	0.055578093	0.957943925	0.042056075	0.076101469	0.060080107	0.19259012	0.04506008	0.020360481	0.584445928	0.415554072	0.019066148	0.275875486	0.705058366	0.019066148	0	0.038521401	0.035797665	0.121789883	0	0.079766537	0.151361868	0.042023346	0.039688716	0.028404669	0.089883268	0.019455253	0.063424125	0.036964981	0.050194553	0.043579767	0.050194553	0.052140078	0.011673152
120.1	Wald Dorf	Espace sous influence des centres urbains	N	0.023464458	0.188175753	0.056820796	0.320450886	0.072923856	0.092707614	0.023234415	0.028985507	0.037957212	0.011042098	0.101219232	0.043018173	0.971554487	0.028445513	0.078525641	0.059294872	0.313701923	0.033253205	0.016426282	0.554487179	0.445512821	0.056338028	0.299061033	0.644600939	0.056338028	0.004225352	0.060093897	0.035680751	0.123474178	0.010798122	0.064788732	0.130516432	0.015962441	0.054929577	0.021596244	0.042723005	0.019248826	0.066666667	0.033802817	0.029107981	0.053051643	0.054929577	0.091549296	0.007042254
120.2	Wald Laupen	Espace sous influence des centres urbains	N	0.027095467	0.18409724	0.070650798	0.359837934	0.048873132	0.062041023	0.026842239	0.032919727	0.029374525	0.006330717	0.11192707	0.040010129	0.961367673	0.038632327	0.067939609	0.086589698	0.289964476	0.048401421	0.019982238	0.519982238	0.480017762	0.050235479	0.31292517	0.636839351	0.050235479	0	0.06541078	0.056514914	0.093668237	0	0.09733124	0.131868132	0.026164312	0.034013605	0.01674516	0.061747776	0.024594453	0.051805338	0.03610675	0.033490319	0.035583464	0.064364207	0.072213501	0.022501308
121.1	Wetzikon Unterwetzikon-Schöneich	Espace des centres urbains	U	0.026805252	0.131291028	0.068198395	0.317469001	0.080051058	0.072574763	0.029175784	0.036834427	0.067651349	0.016411379	0.097921225	0.055616338	0.959075289	0.040924711	0.077163386	0.077788191	0.266166823	0.030615433	0.015932521	0.522649172	0.477350828	0.002987304	0.212098581	0.784914115	0.002987304	0	0.038834951	0.013069455	0.100448096	0.005601195	0.054144884	0.140403286	0.026512323	0.053024645	0.049290515	0.096713966	0.012696042	0.08849888	0.031740105	0.035474235	0.079910381	0.06982823	0.059746079	0.002987304
121.2	Wetzikon Robenhausen-Medikon	Espace des centres urbains	U	0.010243021	0.152440249	0.076722233	0.330588472	0.074111267	0.067684274	0.039164491	0.042377988	0.046997389	0.011247238	0.102831894	0.045591484	0.9482137	0.0517863	0.055719436	0.06850213	0.235988201	0.02359882	0.023271059	0.593903638	0.406096362	0.025297619	0.238095238	0.736607143	0.025297619	0	0.023065476	0.025669643	0.111235119	0.002604167	0.075520833	0.164434524	0.037574405	0.036830357	0.040550595	0.069568452	0.012276786	0.078869048	0.04389881	0.036458333	0.055431548	0.066592262	0.05766369	0.020833333
121.3	Wetzikon Oberwetzikon	Espace des centres urbains	U	0.026597644	0.171724384	0.075508747	0.369867904	0.058550518	0.061228133	0.019814352	0.023563013	0.029275259	0.008568368	0.087647269	0.067654409	0.933977456	0.066022544	0.069243156	0.056360709	0.377455717	0.034460548	0.008373591	0.521417069	0.478582931	0.009923664	0.302290076	0.68778626	0.009923664	0.00648855	0.025572519	0.032061069	0.147328244	0.003053435	0.08778626	0.157633588	0.04389313	0.037022901	0.023664122	0.059923664	0.01221374	0.064503817	0.033206107	0.027099237	0.043129771	0.089694656	0.040076336	0.012977099
121.4	Wetzikon Kempten-Ettenhausen	Espace des centres urbains	U	0.016113121	0.146169023	0.049983558	0.324728708	0.063794804	0.094870109	0.027622493	0.037816508	0.040118382	0.019072673	0.116737915	0.062972706	0.946552202	0.053447798	0.068125173	0.077263916	0.196067571	0.041262808	0.017723622	0.564663528	0.435336472	0.017690576	0.252492763	0.729816661	0.017690576	0	0.025731747	0.018655516	0.154712126	0.005467996	0.047925378	0.168221293	0.031199743	0.03152139	0.048247025	0.090704407	0.010614345	0.099067224	0.042779029	0.028304921	0.041492441	0.062399485	0.045995497	0
131.1	Adliswil Dorf	Espace des centres urbains	U	0.01228609	0.098434986	0.065233289	0.332455755	0.068158549	0.068597338	0.028228755	0.040661109	0.108380869	0.027351177	0.087611526	0.062600556	0.97083674	0.02916326	0.076042518	0.086672118	0.391659853	0.015535568	0.013627691	0.526573998	0.473426002	0.014892269	0.127059569	0.858048162	0.014892269	0.002534854	0	0.010773131	0.04531052	0.005069708	0.063371356	0.108681876	0.031051965	0.05513308	0.062103929	0.151140684	0.019011407	0.169201521	0.029784537	0.045627376	0.050697085	0.069391635	0.044993663	0.010773131
131.2	Adliswil Sood	Espace des centres urbains	U	0.01522479	0.166756224	0.058033315	0.322586423	0.069138456	0.06824288	0.022031166	0.051764284	0.090811392	0.014687444	0.076303063	0.044420562	0.95842316	0.04157684	0.061903295	0.05697567	0.353865106	0.026793964	0.033877425	0.542346782	0.457653218	0.011734507	0.153281995	0.834983498	0.011734507	0	0.027136047	0.002933627	0.043637697	0	0.079574624	0.134946828	0.027136047	0.061972864	0.068206821	0.160249358	0.016868354	0.080308031	0.076274294	0.035570224	0.04840484	0.04730473	0.04290429	0.011734507
131.3	Adliswil Wanneten	Espace des centres urbains	U	0.015391103	0.156230234	0.05945604	0.312460468	0.065781151	0.069787055	0.022981236	0.051233397	0.082015602	0.018131984	0.085810668	0.060721063	0.952084857	0.047915143	0.08302853	0.119970739	0.247988296	0.026700805	0.01975128	0.554864667	0.445135333	0.007224819	0.152571186	0.840203995	0.007224819	0	0.021674458	0	0.060773481	0.008074798	0.062048449	0.195495113	0.024224394	0.079898003	0.0679983	0.129621759	0.021249469	0.077773056	0.051848704	0.019974501	0.045473863	0.045048874	0.052698683	0.003824904
132	Hirzelhöhe	Espace sous influence des centres urbains	N	0.012005796	0.128958808	0.058166011	0.360794866	0.047402194	0.097702339	0.019457669	0.028358518	0.056303043	0.031256469	0.112399089	0.047195198	0.97979798	0.02020202	0.07523511	0.067223964	0.260188088	0.011842564	0.009404389	0.548937652	0.451062348	0.076666667	0.217916667	0.705416667	0.076666667	0.003333333	0.032916667	0.020416667	0.059583333	0.0125	0.089166667	0.15625	0.034583333	0.038333333	0.0375	0.074166667	0.01	0.09875	0.064583333	0.04625	0.041666667	0.050833333	0.033333333	0.00625
133.1	Horgen Stadt	Espace des centres urbains	U	0.007347876	0.109070034	0.051435132	0.283122847	0.062916188	0.104477612	0.032146958	0.044316877	0.130195178	0.033295063	0.079448909	0.062227325	0.961923848	0.038076152	0.04248497	0.047695391	0.384769539	0.013226453	0.013226453	0.550701403	0.449298597	0.015413358	0.12143858	0.863148062	0.015413358	0	0.023353573	0.010275572	0.032695002	0.011676787	0.043437646	0.115366651	0.023820645	0.048108361	0.058851004	0.158337226	0.018682858	0.144792153	0.047174218	0.030826716	0.057916861	0.053246147	0.063054647	0.003736572
133.2	Horgen Käpfnach	Espace des centres urbains	U	0.003301011	0.134309882	0.050134104	0.23457809	0.06870229	0.103775531	0.030328038	0.058386631	0.107282855	0.026614401	0.124200536	0.058386631	0.960811756	0.039188244	0.078376487	0.074177747	0.204688593	0.024142757	0.008047586	0.549685094	0.450314906	0.020955574	0.164291702	0.814752724	0.020955574	0.003772003	0.036043588	0.010477787	0.049036044	0.00293378	0.0620285	0.146269908	0.028499581	0.030176027	0.025565801	0.155071249	0.003352892	0.130762783	0.049036044	0.056160939	0.069153395	0.039815591	0.038558256	0.010896899
133.3	Horgen Allmend-Kalkofen	Espace des centres urbains	U	0.029642937	0.219627218	0.062878958	0.338198967	0.052324276	0.057040198	0.025376151	0.019986526	0.042443297	0.001796542	0.098585223	0.052099708	0.947709769	0.052290231	0.074989866	0.074179165	0.336846372	0.03850831	0.030401297	0.5804621	0.4195379	0.004215457	0.257611241	0.738173302	0.004215457	0.003747073	0.028571429	0.012177986	0.123653396	0.012177986	0.077283372	0.154566745	0.064168618	0.0529274	0.011241218	0.119906323	0.01498829	0.056206089	0.054800937	0.029976581	0.034660422	0.054332553	0.066042155	0.004215457
133.4	Horgen Oberdorf-Horgenberg	Espace des centres urbains	U	0.0068793	0.106316448	0.045028143	0.31186158	0.05982906	0.077131541	0.039399625	0.060245987	0.11277882	0.028559516	0.09610173	0.055868251	0.972086005	0.027913995	0.075066013	0.070916635	0.353074312	0.033195021	0.016220294	0.539796303	0.460203697	0.028150715	0.15807709	0.813772196	0.028150715	0	0.017756605	0.014291901	0.097011693	0	0.02901689	0.154179298	0.016890429	0.019922044	0.05197055	0.17886531	0.006929407	0.09354699	0.025985275	0.048072759	0.065829363	0.071892594	0.05413599	0.01039411
135	Kilchberg	Espace des centres urbains	U	0.004468846	0.070990807	0.050561798	0.206971399	0.082737487	0.078396323	0.026813075	0.0703524	0.175944842	0.064734423	0.100740552	0.067288049	0.96400663	0.03599337	0.070802747	0.082405873	0.33909543	0.0156287	0.04215013	0.543215723	0.456784277	0.008539945	0.104407713	0.887052342	0.008539945	0	0.036088154	0.015426997	0.034710744	0.006887052	0.011294766	0.112947658	0.019834711	0.030853994	0.059504132	0.207162534	0.012947658	0.181267218	0.033333333	0.041597796	0.05261708	0.069421488	0.026446281	0.006887052
136	Langnau am Albis	Espace des centres urbains	U	0.014348934	0.119350945	0.050422422	0.353493362	0.066916991	0.087434625	0.024272496	0.030575298	0.069464932	0.017299182	0.117071208	0.049349604	0.965945026	0.034054974	0.063244953	0.085623936	0.315981513	0.04062272	0.014351739	0.5336901	0.4663099	0.011667615	0.168468981	0.819863404	0.011667615	0	0.014228799	0.016220831	0.054638589	0.00426864	0.079112123	0.155378486	0.02760387	0.040409789	0.044109277	0.12606716	0.011383039	0.118383608	0.062606716	0.046955037	0.040694365	0.057484348	0.050939101	0.010529311
137	Oberrieden	Espace des centres urbains	U	0.006508423	0.082695253	0.043453292	0.319104135	0.063552833	0.09762634	0.036179173	0.041347626	0.115237366	0.038476263	0.104517611	0.051301685	0.956817409	0.043182591	0.077184631	0.041822509	0.349200952	0.013600816	0.01734104	0.538252295	0.461747705	0.00618047	0.10671611	0.88710342	0.00618047	0	0.009888752	0.010712814	0.032550474	0.002884219	0.050679852	0.173465183	0.030490317	0.030078286	0.03749485	0.17552534	0.012360939	0.168520808	0.029666255	0.039555006	0.038730944	0.057272353	0.040379069	0.016893284
138.1	Richterswil Dorf	Espace des centres urbains	U	0.010375671	0.123434705	0.06118068	0.300536673	0.066189624	0.100894454	0.032379249	0.048479428	0.086762075	0.019677996	0.098211091	0.051878354	0.953555413	0.046444587	0.069827034	0.082959641	0.348814862	0.01793722	0.01409353	0.51793722	0.48206278	0.011773642	0.173566274	0.814660084	0.011773642	0	0.015571591	0.006076719	0.077478162	0.009874668	0.064565135	0.112039499	0.02164831	0.052791493	0.031522978	0.123813141	0.024306874	0.136726168	0.026965439	0.060387391	0.06342575	0.066084314	0.057349032	0.022028105
138.2	Richterswil Samstagern	Espace des centres urbains	U	0.009586057	0.097893972	0.034422658	0.376615832	0.061583152	0.076833696	0.039215686	0.045751634	0.065214234	0.019317357	0.119825708	0.053740015	0.964717742	0.035282258	0.072076613	0.082409274	0.252268145	0.016129032	0.013104839	0.565020161	0.434979839	0.026346951	0.198046181	0.775606868	0.026346951	0	0.03374778	0.011841326	0.076376554	0.011841326	0.064239195	0.142391948	0.04410894	0.023978686	0.05062167	0.139727649	0.013617525	0.091474245	0.054174067	0.044404973	0.03937241	0.075784488	0.016577857	0.004440497
139	Rüschlikon	Espace des centres urbains	U	0.009189797	0.07108027	0.055701425	0.220555139	0.087209302	0.073330833	0.036946737	0.076144036	0.178732183	0.037696924	0.100525131	0.052888222	0.971623563	0.028376437	0.095186782	0.102729885	0.376077586	0.023706897	0.029454023	0.514008621	0.485991379	0.013519223	0.082382763	0.904098014	0.013519223	0	0.02070131	0.011406844	0.034220532	0.003379806	0.012674271	0.108576257	0.010561893	0.027883397	0.061681453	0.223489649	0	0.175327419	0.026193494	0.035065484	0.072665822	0.060836502	0.052809463	0.024926067
141.1	Thalwil Stadt	Espace des centres urbains	U	0.021991964	0.105730598	0.054979911	0.25269613	0.05476845	0.067667583	0.029816029	0.04060055	0.172340875	0.028547262	0.104673292	0.066187355	0.964766839	0.035233161	0.050431779	0.050431779	0.239723661	0.011744387	0.016925734	0.537132988	0.462867012	0.003314002	0.143330572	0.853355427	0.003314002	0	0.037282519	0.010356255	0.051367026	0.003314002	0.041010771	0.117647059	0.035625518	0.044739022	0.053024027	0.161971831	0.033140017	0.155758078	0.058823529	0.03935377	0.045567523	0.070008285	0.024026512	0
